source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2017-06-12,"Finally held our first full Cabinet meeting today. With this great team, we can restore American prosperity and bring REAL CHANGE to Washington.",79718,69088,1488,8388,156,43,216,7521,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-28,Honored to speak to our military at Naval Air Station Sigonella before returning home from an amazing trip abroad.,45633,39594,434,5359,80,16,129,3969,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-06-08,"We are keeping our promises — reversing government overreach and returning power back to the people, the way the country started.",51459,44053,721,5931,75,28,209,4050,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-12,"China has agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",57832,50611,307,4023,489,21,112,4547,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-12,"Today, First Lady Melania Trump hosted a Military Mother's Day Event in the East Room of The White House. It was an honor to stop by, say hello, & introduce Melania!",74304,60184,312,8670,87,32,169,4847,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-04-19,America is a nation of builders. We can accomplish so much when we stand up for our workers and for our companies! #BuyAmericanHireAmerican,69941,62317,669,6635,139,22,156,5249,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-12,We're taking much needed action to protect U.S. cybersecurity and keep Americans SAFE! http://bit.ly/2qdAJF9,33040,28695,315,2188,54,13,101,2709,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-05,The totally biased media will only support free speech when it serves THEIR views. Very sad that the media chooses to put their political opinions above the American people! >>> donaldjtrump.com/media/all-mainstream-tv-networks-block-paid-campaign-ad-setting-a-chilling-preced,64733,47903,1575,2498,852,1163,10.731,14.902,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001495735320%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-31,Wonderful meeting with CEOs from leading small and mid-sized manufacturers this morning — very excited to announce that manufacturers’ optimism has reached a 20-year record high! National Association of Manufacturers Survey Results: nam.org/Data-and-Reports/Manufacturers-Outlook-Survey/2017-First-Quarter-Manufacturers-Outlook-Survey/,39685,35796,344,3337,95,12,98,2669,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-23,It was an honor to welcome so many truckers and trucking industry leaders to the White House today!,119379,109114,1022,8760,305,23,152,6910,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-31,Today’s executive orders set the stage for a great revival of American manufacturing. We’re putting American jobs and American workers FIRST once again!,59115,53159,604,5063,122,21,143,4838,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-04-07,"Last night, we ordered a targeted military strike on the airfield in Syria from where the horrible chemical attack was launched.  No child of God should ever suffer such horror. We call on all civilized nations to join us in seeking to end the slaughter and bloodshed in Syria.",247283,213092,526,22.994,794,1383,8490,25.637,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-04-09,CNN's narrative failed when a 2013 Syrian chemical attack survivor ridicules Hillary Clinton and not my Administration.,126401,102769,6131,16.190,773,187,348,13.612,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001492564528%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-07,Congratulations to Exxon Mobil – we are delivering on our promise to bring back jobs to America!,153416,139841,1143,11.394,424,75,536,8701,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
,2017-02-01,,307431,274063,1816,29.917,475,172,986,,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-15,"WATCH LIVE - President Donald J. Trump's rally in Nashville, TN.",125220,83383,1867,36.032,662,366,2907,74.750,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-03-08,"In 2016, President Donald J. Trump said he would Make America Great Again. This is the inspiring story of the hundreds of American workers who manufactured the hats that became a symbol for our movement. We are proud to have a President whose jobs agenda is guided by the principles to buy American and hire American! #MadeInTheUSA Buy your hat today: http://shop.donaldjtrump.com",59989,52091,658,6900,153,34,150,4917,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001490309281%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-01-26,"Thank you Franklin Graham. Together, we will MAKE AMERICA GREAT AGAIN!",112574,99818,840,11.256,148,67,443,6792,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-01-26,"Spoke at the Congressional GOP Retreat in Philadelphia, PA. this afternoon with Vice President Pence, Senate Majority Leader McConnell, and Speaker Paul Ryan. Thank you for your support!",65835,59725,540,5039,82,40,407,4850,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-01-03,Our next Vice President-Elect Mike Pence at Trump Tower today. He is going to be GREAT!,118056,105988,654,10.926,167,67,254,5766,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001485905785%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2016-12-17,"Join me LIVE in Mobile, Alabama for my final 2016 THANK YOU TOUR rally!",88863,65018,1218,18.370,540,417,3300,56.642,https://mbasic.facebook.com/DonaldTrump?v=timeline&sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
Donald J. Trump,2016-12-03,"Louisiana Runoff ""Get Out The Vote"" Rally with Vice President-Elect Mike Pence and Republican U.S. Senate Candidate John Kennedy. New Orleans, LA",43347,33974,435,8292,202,65,379,16.461,https://mbasic.facebook.com/DonaldTrump?v=timeline&sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
,2016-11-15,,110859,96941,332,12.580,185,51,770,,https://mbasic.facebook.com/DonaldTrump?v=timeline&sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
Donald J. Trump,2016-12-17,"Join me LIVE in Orlando, Florida!",100485,68863,1695,24.162,770,472,4523,82.785,https://mbasic.facebook.com/DonaldTrump?v=timeline&sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
Donald J. Trump,2016-12-09,"Join me live in Louisiana! Tomorrow, we need you to go to the polls & send John Kennedy to the U.S. Senate.",72827,52314,1310,17.116,562,269,1256,60.681,https://mbasic.facebook.com/DonaldTrump?v=timeline&sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
Donald J. Trump,2016-11-04,"Join me LIVE in Hershey, PA! Be a voter. Learn more >> www.Vote.GOP Help us win. Contribute >> www.DonaldJTrump.com/Live",208020,140787,2188,56.569,1852,990,5634,305.210,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_timeline_unit%3A1%3A00000000001479179340%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001479179340%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
Donald J. Trump,2016-11-07,"Join me LIVE in Moon Township, PA! Be a voter. Learn more >> http://www.Vote.GOP Contribute & Add your name >> www.DonaldJTrump.com/DrainTheSwamp",130318,87689,1210,37.829,611,349,2630,153.729,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1483257599_1451635200_8_timeline_unit%3A1%3A00000000001479179340%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001479179340%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1483257599&timestart=1451635200&tm=AQC6paowWRyrhDAo&refid=17
