source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-11-28,Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!,77199,65972,456,10.313,172,72,214,4823,/story.php?story_fbid=10161831782135725&id=153080620724&refid=17&_ft_=mf_story_key.10161831782135725%3Atop_level_post_id.10161831782135725%3Atl_objid.10161831782135725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161831782135725%3Apage_id.153080620724%3Aphoto_id.10161831782085725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161831782135725%2C%22publish_time%22%3A1543377386%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161831782135725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A3210338358791141512&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-28,"President Donald J. Trump’s schedule for Wednesday, November 28th: · Lunch with the Governor of New York · National Christmas Tree Lighting ceremony",14284,11926,354,1887,60,15,42,2313,/story.php?story_fbid=10161832658180725&id=153080620724&refid=17&_ft_=mf_story_key.10161832658180725%3Atop_level_post_id.10161832658180725%3Atl_objid.10161832658180725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161832658180725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161832658180725%2C%22publish_time%22%3A1543408551%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161832658180725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2721225243431307095&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-28,We're not letting people into our country illegally. We’re going to put the safety and security of our citizens first!,82919,67207,417,14.607,112,42,534,7149,/story.php?story_fbid=10161833007605725&id=153080620724&refid=17&_ft_=mf_story_key.10161833007605725%3Atop_level_post_id.10161833007605725%3Atl_objid.10161833007605725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161833007605725%3Apage_id.153080620724%3Aphoto_id.10161832991350725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161833007605725%2C%22publish_time%22%3A1543416884%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161833007605725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A9197447468398758431&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-27,"Mississippi, don’t let Nancy Pelosi, Maxine Waters, and Chuck Schumer win our Senate seat! Get to the polls and vote for Cindy Hyde-Smith!",18540,16250,468,1671,43,17,91,1793,/story.php?story_fbid=10161829569695725&id=153080620724&refid=17&_ft_=mf_story_key.10161829569695725%3Atop_level_post_id.10161829569695725%3Atl_objid.10161829569695725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161829569695725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161829569695725%2C%22publish_time%22%3A1543354200%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161829569695725%2C%22share_id%22%3A0%7D%5D%7D%2C%22179042532903649%22%3A%7B%22page_id%22%3A179042532903649%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A3160719938562416407&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-27,The very important Mississippi Senate Runoff is TODAY. I need voters to get out and elect Senator Cindy Hyde-Smith so that we can continue our WINNING agenda!,13721,11852,297,1470,24,7,71,1524,/story.php?story_fbid=10161829029565725&id=153080620724&refid=17&_ft_=mf_story_key.10161829029565725%3Atop_level_post_id.10161829029565725%3Atl_objid.10161829029565725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161829029565725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161829029565725%2C%22publish_time%22%3A1543334193%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161829029565725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A108822159503528431&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-27,"President Donald J. Trump's schedule for Tuesday, November 27th: · Lunch with Secretary of State and Secretary of Defense · Meeting with House Republican Leadership · White House Christmas Reception · United States Secret Service Christmas Reception",12895,10733,235,1843,40,6,38,1836,/story.php?story_fbid=10161827856480725&id=153080620724&refid=17&_ft_=mf_story_key.10161827856480725%3Atop_level_post_id.10161827856480725%3Atl_objid.10161827856480725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161827856480725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161827856480725%2C%22publish_time%22%3A1543320001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161827856480725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-3467431092412912342&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-26,"We will close the border permanently if need be. Congress, fund the WALL!",135279,112871,1365,20.235,253,77,478,13.042,/story.php?story_fbid=10161825517560725&id=153080620724&refid=17&_ft_=mf_story_key.10161825517560725%3Atop_level_post_id.10161825517560725%3Atl_objid.10161825517560725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161825517560725%3Apage_id.153080620724%3Aphoto_id.10161825517170725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161825517560725%2C%22publish_time%22%3A1543247763%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161825517560725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6896220770794385992&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-27,Senator Hyde-Smith is an outstanding person and respected by all. We need her in Washington! Mississippi – vote for Cindy!→ https://bit.ly/2RfH9Ai,26830,23561,610,2450,40,22,147,2846,/story.php?story_fbid=10161827098800725&id=153080620724&refid=17&_ft_=mf_story_key.10161827098800725%3Atop_level_post_id.10161827098800725%3Atl_objid.10161827098800725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161827098800725%3Apage_id.153080620724%3Aphoto_id.10161827086580725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161827098800725%2C%22publish_time%22%3A1543277696%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161827098800725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7806631399149745597&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-26,"President Donald J. Trump’s schedule for Monday, November 26th: · Lunch with the Vice President · Travel to Tupelo, MS · Make America Great Again rally · Travel to Gulfport, MS · Roundtable on the FIRST STEP Act  · Travel to Biloxi, MS · Make America Great Again rally · Travel to Washington, D.C.",26177,21276,476,4009,311,16,89,4404,/story.php?story_fbid=10161823763195725&id=153080620724&refid=17&_ft_=mf_story_key.10161823763195725%3Atop_level_post_id.10161823763195725%3Atl_objid.10161823763195725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161823763195725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161823763195725%2C%22publish_time%22%3A1543233637%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161823763195725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8487094981458122260&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-22,"There’s a lot to be thankful for this year. On behalf of Team Trump, we wish everyone a very Happy Thanksgiving!",54959,44243,436,10.112,56,21,91,9112,/story.php?story_fbid=10161810973665725&id=153080620724&refid=17&_ft_=mf_story_key.10161810973665725%3Atop_level_post_id.10161810973665725%3Atl_objid.10161810973665725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161810973665725%3Apage_id.153080620724%3Aphoto_id.10161810973600725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161810973665725%2C%22publish_time%22%3A1542913189%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161810973665725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A6798628449576026093&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-21,“‘Trump Imitation Syndrome’ is afflicting the president’s liberal enemies”,18506,12502,4676,1065,114,26,123,4412,/story.php?story_fbid=10161806381010725&id=153080620724&refid=17&_ft_=mf_story_key.10161806381010725%3Atop_level_post_id.10161806381010725%3Atl_objid.10161806381010725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161806381010725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161806381010725%2C%22publish_time%22%3A1542819601%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161806381010725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A1458674454937533267&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-20,"Join me in Biloxi, Mississippi on Monday, November 26th at 8:00 PM CT!",16275,13609,387,2142,53,12,72,2594,/story.php?story_fbid=10161795877350725&id=153080620724&refid=17&_ft_=mf_story_key.10161795877350725%3Atop_level_post_id.10161795877350725%3Atl_objid.10161795877350725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161795877350725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161795877350725%2C%22publish_time%22%3A1542721055%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161795877350725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5239530534566515418&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-19,Catch and release is an obsolete term. It is now catch and detain… Dems must approve border security and wall NOW!,33971,29105,566,4065,64,27,144,4247,/story.php?story_fbid=10161799902565725&id=153080620724&refid=17&_ft_=mf_story_key.10161799902565725%3Atop_level_post_id.10161799902565725%3Atl_objid.10161799902565725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161799902565725%3Apage_id.153080620724%3Aphoto_id.10161799902515725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161799902565725%2C%22publish_time%22%3A1542652553%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161799902565725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-8002512877367434137&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-19,"President Donald J. Trump's schedule for Monday, November 19th: · White House Christmas Tree delivery · Lunch with the Vice President",17297,14300,503,2410,43,9,32,2410,/story.php?story_fbid=10161797712215725&id=153080620724&refid=17&_ft_=mf_story_key.10161797712215725%3Atop_level_post_id.10161797712215725%3Atl_objid.10161797712215725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161797712215725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161797712215725%2C%22publish_time%22%3A1542628801%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161797712215725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7841475746240260444&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-19,"I'm holding another RALLY! Join me in Tupelo, Mississippi on Monday, November 26th at 5:00 PM CT!",21961,18188,485,3068,99,25,96,2832,/story.php?story_fbid=10161795870720725&id=153080620724&refid=17&_ft_=mf_story_key.10161795870720725%3Atop_level_post_id.10161795870720725%3Atl_objid.10161795870720725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161795870720725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161795870720725%2C%22publish_time%22%3A1542636854%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161795870720725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-1655495773165798400&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-17,"Politics may change, but I will continue to do what I promised to do – fight for the forgotten men and women of our country!",60828,51292,793,8560,90,21,72,5138,/story.php?story_fbid=10161786924635725&id=153080620724&refid=17&_ft_=mf_story_key.10161786924635725%3Atop_level_post_id.10161786924635725%3Atl_objid.10161786924635725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161786924635725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161786924635725%2C%22publish_time%22%3A1542467050%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161786924635725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2336174842631519354&__tn__=%2AW-R#footer_action_list
